,Index,Texte,Media,Interaction,Sujet,Données manquantes,A supprimer
110,1610521716865867776,"LehmannDrC :
""Qualité de l’air en lieu clos. TGV aller, train bondé en 1ere classe, deux personnes masquées dans la rame #COVID19 https://t.co/osmemz1Rjd""","https://pbs.twimg.com/media/Flm49igWIAIqkC0?format=jpg&name=orig 
 ",Racine,Proche du VE,False,False
111,1610521727070527490,"LehmannDrC :
""Qualité de l’air en lieu clos. Loges de France 5 #covid19 https://t.co/m1Wr442tQc""","https://pbs.twimg.com/media/Flm4-IsXkAEQUUs?format=jpg&name=orig 
 ",Thread,Loin du VE,False,False
112,1610521739926151168,"LehmannDrC :
""Qualité de l’air en lieu clos. Plateau de @Ccesoir , merci @KRissouli #COVID19 https://t.co/X8tDai9xpi""","https://pbs.twimg.com/media/Flm4-0EXEAAMlmR?format=jpg&name=orig 
 ",Thread,Loin du VE,False,False
113,1610522324318703617,"LehmannDrC :
""Qualité de l’air en lieu clos. TGV du retour, en seconde classe, à moitié plein. Une personne masquée… #COVID19 https://t.co/zs9MezNzXd""","https://pbs.twimg.com/media/Flm5fVnWAAAAUpG?format=jpg&name=orig 
 ",Thread,Proche du VE,False,False
114,1610725761056661504,"saratogacrown :
""@LehmannDrC @Talie_Tal Il faut venir chez moi c’est plus sûr 😁 https://t.co/3lOJXtPIpZ""","https://pbs.twimg.com/media/Flpyis2XwAA2ZiM?format=jpg&name=orig 
 ",Autre,Loin du VE,False,False
115,1610726882818785313,"Mariammin :
""@saratogacrown @LehmannDrC @Talie_Tal Je veux bien les ref de vos capteurs les amis :)svp""",,Autre,Loin du VE,False,False
116,1610727198981328896,"saratogacrown :
""@Mariammin @LehmannDrC @Talie_Tal Achèté il y a 2 ans environ 60€. Amazon. Désolé ! https://t.co/YNGnUGmq5J""","https://pbs.twimg.com/media/Flpz2UpWIAEE9vA?format=jpg&name=orig 
 ",Autre,Loin du VE,False,False
117,1650885366038003718,"ReaActuelle :
""Vendôme : Macron contraint de repartir en hélicoptère sans bains de foule 
Lui qui disait partir à la rencontre des Français il aura au moins fait la connaissance du pilote.
Encore un coup de com manqué
#ReformesDesRetraites https://t.co/KD1RLxQyih""",https://video.twimg.com/ext_tw_video/1650885248161398786/pu/vid/1280x720/lwIFNB0Lm-6DsvCI.mp4?tag=12,Racine,Proche du VE,False,False
118,1650944252111646724,"LouiseM71493518 :
""@ReaActuelle Macron destitution""",,Accord,Loin du VE,False,False
119,1620498352214532096,"elonmusk :
""What the Tesla Giga Nevada factory will look like when finished. https://t.co/0O5U8jRerQ""","https://pbs.twimg.com/media/Fn0qqDAX0AAFbed?format=jpg&name=orig 
 ",Racine,Sur le VE,False,False
120,1620500056330891265,"ZaleskiLuke :
""@elonmusk That’s amazing. All that and yet Twitter is still a hellscape of rightwing propaganda, lies, and misinformation pushed by AI/bots for Putin and MAGA 🤷🏻‍♂️""",,Désaccord,Sur le VE,False,False
121,1620517394417614849,"elonmusk :
""@ZaleskiLuke You are an expert in propaganda 😂""",,Désaccord,Loin du VE,False,False
122,1620518436593102849,"ZaleskiLuke :
""@elonmusk I am an expert in yours — yeah. And I’m an expert in journalism. Something you’re not. Maybe stick to rocket science or stop the bots and MAGA-baiting anti-woke virus nonsense and act like someone with a brain interested in running a social media site responsibly for everyone ✌️""",,Désaccord,Loin du VE,False,False
123,1620545815403196416,"ArsenalReport :
""@ZaleskiLuke @elonmusk “Expert in journalism” LOoooLll 😂😂😂""",,Désaccord,Loin du VE,False,False
124,1638106653038977024,"GG_RMC :
""⛽ Carburants : faut-il rationner ?

📢 Barbara Lefebvre : ""La grève est un droit constitutionnel !""
📢 @Olivier_Truchot : ""Le droit de circuler également ! Il n'y a pas de droit supérieur !""

#GGRMC https://t.co/9h68CvCPcW""",https://video.twimg.com/amplify_video/1638106499971940352/vid/1920x1080/InNKZLFN0ncx-KxZ.mp4?tag=16,Racine,Proche du VE,False,False
125,1638450950594519042,"frederic_pupin :
""@GG_RMC @Olivier_Truchot Rien à foutre de votre gueule de petits bourgeois juste une chose on oubliera pas""",,Désaccord,Proche du VE,False,False
126,1636411603607339012,"aston_bebere :
""Ils ont ouvert les vannes https://t.co/Ik8StcDwLP""",https://video.twimg.com/ext_tw_video/1636411358328635402/pu/vid/720x1128/oqreFxiS7O_x9sYk.mp4?tag=12,Racine,Proche du VE,False,False
127,1636672638918578177,"Moi_Osa :
""@aston_bebere C'est pfizer que jette ses vaccins 🤷🏻‍♀️""",,Autre,Proche du VE,False,False
128,1613776888719372288,"emmanuelcombe :
""Et si chaque citoyen se voyait remettre une carte carbone, lui donnant un droit annuel (et échangeable) d’émettre une certaine quantité de CO2 ? Une solution qui a des vertus pédagogique mais aussi redistributive. Voir ma chronique dans @lopinion_fr #climat #Economie #CO2 https://t.co/1LEwH7uZd5""","https://pbs.twimg.com/media/FmVJhrKXwAACXRS?format=jpg&name=orig 
 ",Racine,Proche du VE,False,False
129,1614285113147232259,"HOMELANDERONE :
""@emmanuelcombe @lopinion_fr Le numero fiscal nous controle deja assez comme ça""",,Désaccord,Proche du VE,False,False
130,1605861630763573250,"mademoi40150313 :
""Je fais un sondage simple. Si vous êtes malade et hospitalisé… seriez vous d’accord d’intégrer les soignants non vaccinés? C’est la question qu’il faudrait poser en fait. Pensez vous réellement que les hospitalisés se feraient soigner par des soignants non vaccinés? #vaccins""",,Racine,Loin du VE,False,False
131,1606349419334569986,"MrKrabsleRetour :
""@mademoi40150313 Quelle bonne idée!! Surtout quand j'étais en chimio.
N'hésitez pas à agrandir les risques de maladies nosocomiales 👏🏻👏🏻👏🏻""",,Accord,Loin du VE,False,False
132,1606722660779675648,"mademoi40150313 :
""@MrKrabsleRetour Vous avez bien compris que mon tweet  n’était pas en faveur de la réintégration!""",,Accord,Loin du VE,False,False
133,1607469988553662466,"micheleko62 :
""@mademoi40150313 @MrKrabsleRetour Oui on a compris et pour ma part je ne suis pas d’accord avec vous je précise que vacciner 2 doses et j’ai eu le Covid. Et oui je suis pour leur réintégration totale sans compromissions, avec le rappel de tous leurs salaires et des excuses de la part de l’état mais ça!!!""",,Désaccord,Loin du VE,False,False
134,1628492978611265536,"leJDD :
""Vers des voitures électrique à 100 € par mois en 2023, selon le ministre Christophe Béchu

L'exécutif doit encore décider quel sera le seuil de revenu pour bénéficier de l'offre.
https://t.co/wsf88Vwe8H""",,Racine,Sur le VE,False,False
135,1628784979655237632,"Lali7103 :
""@leJDD Selon vous on sera assez con pour louer une voiture électrique jusqu'à notre mort alors que :
-  on habite dans un pays en pleine pénurie d'électricité.
- si on habite en immeuble sans garage alors impossible
- 1200 € par an pour une retraite à 1200 brut : bof
-  ...""",,Désaccord,Sur le VE,False,False
136,1639626103504400385,"EmmanuelMacron :
""En mission de lutte contre l’orpaillage illégal en Guyane, gendarme du GIGN, le Maréchal des logis-chef Arnaud Blanc est tombé sous le feu. Je salue avec émotion son courage et son engagement. Mes condoléances à sa compagne et ses deux enfants, à sa famille et ses camarades.""",,Racine,Loin du VE,False,False
137,1639734682718797826,"EMCeees :
""@EmmanuelMacron You were elected to protect the people of France. Yet you ignore them and treat them violently. 
Do you want to have the people killed?
We just might take a trip to France to help the people get rid of you.
https://t.co/eqQmDrEpXU""",https://twitter.com/NiemandsKnegt/status/1639016139509452800,Désaccord,Loin du VE,False,False
138,1635923222540451842,"BonPote :
""Moment Don’t look up. 
Tu peux travailler autant que tu veux ton sujet et citer des rapports scientifiques, tu auras toujours un homme pour te rappeler que c’est un discours militant, que la technologie va nous sauver et que l’Homme va s’adapter. 

 https://t.co/nSG2GsDK0R""",https://video.twimg.com/amplify_video/1635732171016077322/vid/1920x1080/szGYWEVRtEvMY9KY.mp4?tag=16,Racine,Proche du VE,False,False
139,1635953343754321922,"duc_bretagne :
""@BonPote Personne ne remet en cause les rapport scientifiques
C'est les solutions qui sont débattu ici
On a d'un coté quelqu'un qui prône le retour au moyen age 
Et de l'autre quelqu'un qui prone l'investissement dans la recherche et le développement de solutions écologiques""",,Désaccord,Proche du VE,False,False
140,1635960544296411136,"X0phe :
""@duc_bretagne Réglementer, se bouger le cul = retour au moyen âge. Ok.""",,Désaccord,Proche du VE,False,False
141,1636120930207379458,"pasquaurel :
""@X0phe @duc_bretagne Vous avez besoin d'une nounou ou de papa/maman pour vous responsabiliser ? Oui, interdire la technologie par réglementation au nom d'une croyance idéologique/pour pigeonner l'électorat est anti-science. Vous préférez la réouverture des usines à charbon à l'énergie décarbonnée ?""",,Désaccord,Proche du VE,False,False
142,1601199993238740992,"Miss280ch :
""Je ne sais toujours pas quoi penser de tout cela. J'ai toujours pensé que le projet était bien trop ambitieux, surtout pour une voiture ""abordable"", même si je trouve l'idée super. 
Bref, ça sent un peu le pâté quand même, mais c'est à lire malgré tout ⤵️""",https://twitter.com/Numerama/status/1601197277426683904,Racine,Sur le VE,False,False
143,1601206890620489731,"nicolasfurno :
""@Miss280ch Pareil, et je ne pense pas que l’idée de charger sa voiture électrique en solaire soit vraiment plus qu’un gadget pas très utile.""",,Accord,Sur le VE,False,False
144,1601219784389324801,"Miss280ch :
""@nicolasfurno Si c'est bien fait et que les 112 km de moyenne hebdo sont bien là, ce n'est pas le problème (bon faut pas garer sa voiture en garage comme moi). Après ce qui me pose pb, c'est la gestion façon ""startup"" du projet, c'est la 2ᵉ fois que la communauté est appelée au secours""",,Autre,Sur le VE,False,False
145,1598096871116808192,"Youridefou :
""Ptdrrr désolé mais j'ai rigolé https://t.co/MnrTZXbacb""",https://video.twimg.com/ext_tw_video/1598096832365723648/pu/vid/554x360/S4lbT-rT3uRvGvjr.mp4?tag=12,Racine,Proche du VE,False,False
146,1598187318501953537,"khassimo :
""@Youridefou @Fatime_Mahamad 😂😂""",,Accord,Proche du VE,False,False
147,1598189624148791298,"Fatime_Mahamad :
""@Alkhassimo @Youridefou mais pourquoi le gars est resté silencieux jusqu'à ce qu'elle parle? 😭😂💔""",,Autre,Proche du VE,False,False
148,1596843054970933255,"Thomas_SF44 :
""@placenta_a Tu sera pas une grosse consommatrice en valeur absolue mais en terme de g par km ce sera énorme. 

Là je comparait avec Tesla car je les connais bien mais il y a de plus petites et moins chères qui sont bien plus accessibles avec une large autonomie.""",,Racine,Sur le VE,False,True
149,1596843241118502914,"Thomas_SF44 :
""@placenta_a Et puis après le VE ne sert pas que pour aller au taff, tu le prends tout le temps dans la.vie de tous les jours c'est tellement plus agréable et confortable à conduire !""",,Thread,Sur le VE,False,True
150,1602716276245274625,"DeBunKerEtoiles :
""Apparemment, les anti-vaccins comprennent aussi bien le climat que la médecine.
Quelque part c’est rassurant, il y a une sorte de cohérence. https://t.co/sdnV5DlljY""","https://pbs.twimg.com/media/Fj399VqXgAI_5kH?format=jpg&name=orig 
 ",Racine,Proche du VE,False,False
151,1602770566188265474,"NiusMarco :
""@DeBunKerEtoiles Le point commun c'est que vous vous faites enfumer systématiquement quand c'est ""dit à la télé"".""",,Désaccord,Proche du VE,False,False
152,1602943193900892160,"DeBunKerEtoiles :
""@NiusMarco Alors non je n’ai pas de télé, je ne fais que lire les études scientifiques sur le sujet, mais si vous voulez je vous apprendrai à le faire aussi un jour""",,Désaccord,Proche du VE,False,False
153,1602949639833001986,"OoHappykooloO :
""@DeBunKerEtoiles @NiusMarco Oui oui https://t.co/abQhOtGlHq""",https://video.twimg.com/tweet_video/Fj7SMqTXwAAkdSz.mp4,Désaccord,Loin du VE,False,False
154,1648713541740900356,"Dealabs :
""🚀 
Ford Mustang Mach E à 41 990€ avec le bonus de 5000€ 👇 
➡️ https://t.co/9OOHLc2ntw ⬅️ https://t.co/QsUz7YIZCp""","https://pbs.twimg.com/media/FuFm-5eXsAAw3jo?format=jpg&name=orig 
 ",Racine,Sur le VE,False,False
155,1648714516518117377,"yasslim :
""@Dealabs Qui achète une Mustang électrique ? Je rappelle que le principal intérêt d’avoir une Mustang est le bruit du moteur""",,Désaccord,Sur le VE,False,False
156,1648720947824787461,"b_carole1978 :
""@yasslim @Dealabs C’est ce que je me suis dit, la mustang comme la harley clear le bruit qu’elles font sinon aucun plaisir.""",,Accord,Sur le VE,False,False
157,1648736044311797760,"b_carole1978 :
""@yasslim @Dealabs *c’est, (je sais pas pourquoi mon mot a été changé mdr)""",,Thread,Sur le VE,False,False
158,1628014129662369792,"benecologie :
""Retrouvez moi demain au Salon des Énergies Fossiles stand Gazprom emplacement Z56.

J'aurai ma plus belle malette et ma plus belle cravate payée grâce à l'extractivisme 🥰 https://t.co/rOsOVktPGb""","https://pbs.twimg.com/media/FpfeOOVXsAAWA3q?format=jpg&name=orig 
 ",Racine,Proche du VE,False,False
159,1628144848518651911,"Galliane :
""@benecologie On peut lui envoyer ça peut être à ce garçon... https://t.co/52Ma5Q7nTt""","https://pbs.twimg.com/media/FphVHFnX0AM2Ef1?format=jpg&name=orig 
 ",Accord,Loin du VE,False,False
160,1600014589546168322,"DamienERNST1 :
""Nouveau sondage en 🇧🇪 : 9 belges sur 10 sont pour le maintien du nucléaire !
Mais malheureusement, tout laisse à penser que ce sera la fin du nucléaire belge en 2025, car des dogmatiques anti-nucléaire sont à la tête de notre politique énergétique.

1/2

https://t.co/JofQBLzDyd""",,Racine,Proche du VE,False,False
161,1600024096703582209,"JBDeBorman :
""@DamienERNST1 Non, on est là parce que @McMarghem n'a pas fait son travail. Entre-autres parce que vous l'avez  mal conseillée.
https://t.co/5GXOK6PK0B""",https://twitter.com/jrjsmrtn/status/1583585297526235138,Désaccord,Proche du VE,False,False
162,1600030336880091137,"NInstalle :
""@JBDeBorman @DamienERNST1 @McMarghem Il ne vous répondra pas. Trop occupé à essayer de faire diversion et reporter la responsabilité sur les autres.""",,Accord,Proche du VE,False,False
163,1600125873738289153,"JacquesBriet :
""@NInstalle @JBDeBorman @DamienERNST1 @McMarghem https://t.co/HTTzly2cl3""","https://pbs.twimg.com/media/FjTKAGlWQAEv9yu?format=jpg&name=orig 
 ",Autre,Loin du VE,False,False
164,1600131733608747008,"McMarghem :
""@JacquesBriet @NInstalle @JBDeBorman @DamienERNST1 Vous non plus manifestement""",,Désaccord,Loin du VE,False,False
165,1600135406871158785,"JacquesBriet :
""@McMarghem @NInstalle @JBDeBorman @DamienERNST1 Il vaut souvent mieux ne rien dire au risque de passer pour un•e crétin•e que de l'ouvrir et ne laisser subsister à ce propos aucun doute.""",,Autre,Loin du VE,False,False
166,1600137489930285056,"McMarghem :
""@JacquesBriet @NInstalle @JBDeBorman @DamienERNST1 Cela vous convient à merveille et votre auto-analyse vous honore. Je vous le rappellerai à l’occasion""",,Autre,Loin du VE,False,False
167,1600058000013680642,"BFMTV :
""Coupures d'électricité: ""On m'a conseillé d'acheter un groupe électrogène ou d'installer des panneaux photovoltaïque"" 

➡️ Christine, habitante du Pas-de-Calais dont le mari est sous respirateur https://t.co/omsqHzttqI""",https://video.twimg.com/amplify_video/1600057846699286529/vid/480x270/7MWW2zsu-VJHmPHh.mp4?tag=16,Racine,Proche du VE,False,False
168,1600061812338135041,"Mhe_sch :
""@BFMTV Des panneaux pour alimenter une batterie autonome sinon ça ne marche pas sans électricité ?""",,Autre,Proche du VE,False,False
169,1628440536305795072,"elonmusk :
""https://t.co/1512DMq10n""","https://pbs.twimg.com/media/FpliCXjaYAI4yYH?format=jpg&name=orig 
 ",Racine,Loin du VE,False,False
